Particle_ID,PosX_um,PosY_um,PosZ_um,MomX,MomY,MomZ,StopPosX_um,StopPosY_um,StopPosZ_um,TraLen_cell_um,TraLen_chro_um,TotalEnergyDeposited_eV
464,2.6015949084218453,-1.8648545306075759,3.676069777012237,-0.33051964300619596,0.6565751969259161,-0.6779865606107183,-0.6833591565509378,3.2868736816565103,-1.3196707322354724,7.742250635697433,4.931473363658531,4134.450069478967
465,-3.643033786802297,-0.4888683036212088,0.12467285550501533,0.9336951595255094,0.316366687383804,-0.1677064941868149,3.094199977284519,2.6619854831377703,-0.8658738792422537,7.713763514209027,5.451390436251629,3511.978735621211
466,0.9391457691326179,3.867814704789861,1.1961590189053726,0.27830718061721627,-0.5000659147961111,-0.8200482876489804,1.9611808255457552,0.12748583096964405,-4.952556387438657,7.825955998039979,0.0,0.0
467,-0.10613642030841547,-0.39209791295856516,4.107780229336379,0.1974930201825179,-0.5839352231670961,-0.7874110502932894,1.215451051210143,-4.376622300646152,-2.3578773573745,7.845710276099466,2.082606979410711,1584.2805773826008
468,2.637624164957694,0.45485170436768896,-2.2529338110075803,0.19916454251269766,0.10675666053783034,0.9741337179445737,4.137315496465529,1.0778377669648351,5.49778944729781,7.805781449691125,0.0,0.0
469,-1.1129324252731143,0.0965168682525592,3.8955844306291247,0.513994552718239,-0.8571745379015974,-0.03257930860470654,2.7374389311331866,-6.615754413728041,3.93759200246384,7.747053122647364,0.0,0.0
470,2.670975990317794,-0.5877453479792047,1.9017304078991353,-0.45971601774852344,0.5527766991836208,0.6950533100885861,-1.4026256152075063,3.83860303081031,7.142883277685141,7.834648799140793,0.0,0.0
471,3.9710407757904007,-0.4121891818192115,1.6537945900658733,-0.05034206478427311,0.7488389499572478,-0.660837274629831,2.9818241879237393,5.237327274279399,-3.7466452140900213,7.841476717477952,0.0,0.0
472,-1.528845981508503,0.5543211466273318,-3.6398157705441267,-0.8291752692298334,0.19886503465014038,0.522418482532186,-7.943967525972151,2.8067799216918083,0.15193809989300727,7.758940541133029,0.0,0.0
473,-3.944842855993141,0.3842815933732379,-1.8217461470827228,0.10069693052270057,0.5172442537762266,0.8498932345411281,-3.1538030688827985,4.386129257878959,4.826372989928848,7.703828500643833,0.0,0.0
474,-0.18912022330925765,-3.8349409550156737,-1.9245396087244862,-0.9392821181494728,0.3004002008448016,0.16585783628470108,-7.213855836869655,-1.625103127025011,-0.7338917177540066,7.719323271875883,0.0,0.0
475,3.126690179049036,-1.6540545769120467,1.9449158325544462,-0.3149176717797577,-0.3768404634224005,-0.8711016732439487,0.17314264654252928,-4.914138244878007,-4.499140267292054,7.73981431141949,0.0,0.0
476,-4.497492350251617,0.914985051876765,-0.023246181590888912,0.7712735708039387,0.6315014776026169,-0.07964271947299151,1.5713834282811243,5.398515804655881,-0.1818955447110914,7.719359494339159,0.0,0.0
477,0.7422540932332682,1.5105194296602475,-4.644992519902633,-0.8125972158062618,0.5248879605000611,0.2533345491361137,-5.401934836051646,5.466088870708432,-2.074669561037272,7.70303514288459,0.0,0.0
478,0.10727450220251171,-0.36037627234307923,-3.405991779226775,0.266015120523619,0.4044649713633658,0.8750108814139606,2.0955035124421713,3.055091560849232,3.1742338744916343,7.670391620059829,5.020729783028339,3094.2732103210287
479,0.3522394942313931,-2.227098744595201,-3.3131429107539425,0.5291476703234359,0.5681088206592969,0.6302817710202188,3.9739532510117206,2.087182831664492,1.6360076239096266,7.586562387047633,3.3338480612149297,4496.272728310389
480,-0.9702216789343665,0.8991775997057592,3.7248013115480565,0.9640866454516545,0.21775101002619263,-0.1520573500175152,6.783817538791882,2.1553275644568677,2.745446112335061,7.827931379214505,0.0,0.0
481,-4.279663089236309,1.7414871690572267,1.8675864287075714,-0.39489817742686273,-0.028648051590599764,-0.9182781270426756,-7.771920318997403,0.789670401713745,-4.689503222386868,7.525766917054922,0.0,0.0
482,0.8227774029659682,-1.8367585866390577,-4.086687851318673,-0.3236127937404484,0.23177397261738072,0.9173633878374805,-1.0838711902267342,-0.15205950812749952,3.0990651050394318,7.7393833855330465,5.432268737247779,3103.231390873645
483,0.14428789778330833,2.456049953848096,2.2780811250826773,-0.261812062068987,-0.7644370198582779,0.5891438591934739,-2.042462382716181,-3.1164061126706146,7.211445434928358,7.773831112280416,0.0,0.0
484,-4.662900042744155,0.7405920902295683,0.6030522984667956,0.970785576259858,-0.23831124852395136,-0.027984169681642357,2.980806411809209,-0.5470700793763876,0.3557462434798077,7.827331860143192,5.987953199086171,2162.034480487612
485,-0.09567254110787884,-0.8280851677510783,4.012430907836707,0.10104298302195713,-0.6425132940184609,-0.7595834270121824,1.0982029882926445,-5.904752837282452,-2.025556250499473,7.948397550898529,0.0,0.0
486,-0.6888857463870768,-2.0869035146249315,-3.717877945857041,0.9394970962248245,0.3177095762380234,-0.1280852503287504,6.572517527815818,0.44939090257964287,-4.0291215182383215,7.750714109867252,0.0,0.0
487,-3.1593989875701283,-1.9645536839070008,-2.35363358346961,0.08805474426872198,0.9207910972492035,-0.3799869961437863,-3.0528760591996913,5.070404645434737,-5.7562704031620155,7.754155379810122,0.0,0.0
488,-0.1963128450251131,0.7287788737346141,-3.4800149015712276,-0.46365877486752877,-0.24747191914553393,0.8507515440613486,-3.062026435989326,-0.8506509711175533,3.566275678919398,7.776329937774955,4.794673328923066,2547.4000972955932
489,-1.8242936044799145,0.2051582504410625,-3.9525309705596396,-0.7394014448178968,0.12357200613597664,0.6618273662374026,-7.655180246358417,1.6896300024888726,1.286165546267253,7.885224847923965,0.0,0.0
490,-2.382941364806325,-3.2868110228518477,0.1016182067321153,0.5028121180119063,0.3848034090841411,-0.7740195800737886,1.1726976285385462,-1.1930161665416612,-6.2884032855641285,7.8472959652690495,0.0,0.0
491,1.5817922553864918,1.1363227787621235,3.1197612349421666,0.2591427862408853,0.7608689672969642,-0.5949146417291832,4.117808289167487,6.142699535818879,-1.742307125307162,7.600815706254391,0.0,0.0
492,-2.125304763892292,-3.6424092784485342,0.9442756782021333,-0.08557009606418076,0.8382764612114008,0.5384889351123734,-2.7561374133151775,2.938087135489842,5.46216915839908,7.95287987246087,0.0,0.0
493,-2.161644963510869,3.86851547067587,-0.1740724276100633,0.83705083043343,-0.010375247556615286,0.5470267466119406,4.487626646312492,4.022297140250365,3.7502808574953264,7.7889520014451366,0.0,0.0
494,-0.8903340406868844,0.80415544251488,-3.408616625356905,0.1662722592045382,0.8662151070469679,0.4711952081066071,0.32817767131659936,7.439674774536629,0.8702026906299148,7.9643018695043395,0.0,0.0
495,0.22840868313492163,-4.342202781372969,1.0305418161506195,0.48500808686970637,0.7977619688935884,0.3582499081060771,3.6298625698044837,1.942032276205342,3.2970558176320965,7.750412195981983,0.0,0.0
496,2.8860930392531716,-2.9563843997785204,-0.13172630926509482,0.2507154503252082,0.767607029782126,-0.589848464266281,4.600283937545113,3.4460833314480652,-4.474271898583961,7.841201032415443,0.0,0.0
497,-2.829083887636685,1.6969851430257128,0.5431808922823692,0.6311250197826109,0.08810772444953531,0.7706609100614381,2.215341345324661,1.2470892063576715,6.357903697238825,7.883212199981006,0.0,0.0
498,-1.0685406203991397,-2.621269072400668,-1.473829131026315,0.8197370176195725,-0.33743225603705074,0.4627857976752474,5.218483632482004,-4.974412349577178,2.2355301886080765,7.671896524723814,0.0,0.0
499,-0.970454443501573,0.8179142586592081,-4.558479369030952,0.9915473630818754,-0.05167778993592162,-0.11900938111224085,6.639188011902074,1.0069882769399474,-5.207911855676371,7.7889918796910615,0.0,0.0
500,1.7685336551893414,-3.4807570560657943,-2.2538136578664796,-0.7192041246778592,0.3865727493243055,-0.577327408431474,-3.6720701017766206,-0.32045217641090923,-6.987643871848396,7.834959078853157,0.0,0.0
501,-2.3297099476728387,2.607364055812819,0.46709729700449304,0.6393707269153519,0.4727963647065997,-0.6063568842554347,2.6541729584817104,5.7360974007063525,-4.038434705831523,7.565841679369468,0.0,0.0
502,1.5828077544149706,1.7619431942722692,-2.145798371029265,-0.6181679170328405,-0.49500923043855566,-0.6106015788809496,-3.0835531352298218,-2.2815076758061617,-6.894748008802923,7.721340926042538,0.0,0.0
503,1.70245819698724,-2.5024203929821196,1.8436806108573045,-0.24256738281086834,0.04110656841800687,-0.9692632845770965,0.1228901857041982,-2.3635982108609666,-5.936187849712496,7.806583766183794,2.4671095058241046,1216.3806452250913
504,-1.802411349215007,-2.529443719708661,0.8493985280867652,-0.14390000487855203,0.6480944667873318,-0.747841126654316,-2.179819376671663,2.931505393031069,-4.781590860994147,7.959351813107321,3.0977637270185623,1574.6916108733801
505,0.47359675335811274,-0.6745990617292998,3.228837505927828,0.09228830824609387,-0.30856769228268355,-0.94671476561867,1.4083877253587767,-3.5159091966736016,-4.171573300795989,7.939105012318932,4.595857807226328,2453.9089223416854
506,2.904067108745253,1.1938076637784567,-0.2283129921656663,0.10168439719174366,-0.9925794832751853,0.06668022757098113,3.3569732634627347,-6.5316927842474835,-0.2083225641220746,7.845111390051252,0.0,0.0
507,-0.5558277456622328,2.3495939452446013,-2.7869378207228217,0.833344213120874,-0.4812145670931091,0.2719741952379729,5.802001857774638,-0.6775724065231041,-1.6191127324755252,7.61470848385364,1.942326771373246,0.0
508,3.6490582211070386,1.8173882771255911,0.10545012224639598,0.04745635204691795,-0.22182671393357514,0.97393059487616,3.889687265483889,-0.0006420947570483006,7.666618298783829,7.804668904162474,0.0,0.0
509,-0.14019626091677156,0.11104607258237965,-3.494944987407657,0.5971778838978462,-0.8018338272163957,0.02100210738945099,5.368718261362723,-5.351180698798655,-3.2072509928029316,7.74998468902711,0.0,0.0
510,2.1661389910771685,1.5166081407573009,-3.0949399783664395,-0.5237983173619496,-0.5423071383704544,0.6569157407166,-2.247389702785337,-1.7912245388271553,2.1653404170058725,7.703692794970068,5.662011880489307,2807.1989497733307
511,-1.7583426706592467,2.204352782756382,1.5429073972462224,0.8371243282011309,0.3574679229865267,0.4140525850293705,3.895880199785227,6.808560679977339,4.0965449666504234,7.861256301404961,0.0,0.0
512,0.12144642887683811,-0.13019839375599968,-4.951340072404016,-0.5014541466405676,0.5779291425416935,0.6438490855922708,-3.901425061504072,4.359656057010384,-0.289721892828616,7.606008594057778,0.0,0.0
513,-3.837991401349311,-1.5100239409644014,0.3101423632271943,0.6611983584641041,0.6986394214556273,-0.2733490251537778,0.41319238200666003,3.9311212157657978,-1.2153046975423862,7.740846401467993,4.451571250138986,2476.7170312583207
514,1.5634837995861712,-4.548869573785618,1.1048187825096483,-0.5460016269569118,0.04062598049200317,-0.8367985140220249,-3.060004710679912,-4.493339143314263,-4.664209280766269,7.827047132278539,0.0,0.0
